"proponente_id","data_solicitacao","cpf_cnpj","nome_razao_social","tipo_pessoa","renda_bruta_anual_declarada","valor_solicitado_credito","finalidade_credito","localizacao_propriedade","area_total_hectares","cultura_principal","possui_experiencia_atividade","anos_experiencia","fontes_dados_adicionais","metadata_evento","ingestion_timestamp"
PROP_07313,1751383,"42.034.408/1344-00",Produtor Rural Exemplo PROP_07313,JURIDICA,468082.38,223937.31,INVESTIMENTO_MAQUINARIO,"{latitude=0.482786, longitude=-51.439465, municipio=Municipio Exemplo 92, uf=AP}",1322.44,FEIJAO,true,39,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-305144}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:22:01.392 -0300
PROP_08930,1751381,"273.897.831-39",Produtor Rural Exemplo PROP_08930,FISICA,101274.33,326936.51,AMPLIACAO_AREA,"{latitude=-27.826999, longitude=-73.475437, municipio=Municipio Exemplo 85, uf=BA}",730.99,FEIJAO,false,0,"{serasa_score=871, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-655383}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:57:08.088 -0300
PROP_03530,1751381,"931.719.161-81",Produtor Rural Exemplo PROP_03530,FISICA,972319.14,386217.86,OUTROS,"{latitude=-26.543124, longitude=-45.50064, municipio=Municipio Exemplo 16, uf=TO}",74.53,TRIGO,true,39,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-958707}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:57:44.971 -0300
PROP_02472,1751381,"812.701.234-51",Produtor Rural Exemplo PROP_02472,FISICA,445429.72,423256.73,AMPLIACAO_AREA,"{latitude=3.371098, longitude=-59.77365, municipio=Municipio Exemplo 2, uf=MT}",708.92,ALGODAO,false,0,"{serasa_score=384, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-197214}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:57:26.390 -0300
PROP_01624,1751382,"86.479.486/8616-43",Produtor Rural Exemplo PROP_01624,JURIDICA,292184.28,253405.12,INVESTIMENTO_MAQUINARIO,"{latitude=0.206315, longitude=-46.97131, municipio=Municipio Exemplo 46, uf=MS}",1376.91,FEIJAO,true,15,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-293022}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:04.575 -0300
PROP_00733,1751382,"993.196.215-80",Produtor Rural Exemplo PROP_00733,FISICA,602782.12,418703.6,CUSTEIO_SAFRA,"{latitude=-8.46779, longitude=-44.820657, municipio=Municipio Exemplo 18, uf=SC}",1998.2,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-949071}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:16.253 -0300
PROP_02796,1751382,"613.975.931-11",Produtor Rural Exemplo PROP_02796,FISICA,104376.22,262311.52,OUTROS,"{latitude=-6.623063, longitude=-68.711259, municipio=Municipio Exemplo 48, uf=PR}",368.76,TRIGO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-756164}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:19.476 -0300
PROP_06194,1751382,"953.194.133-43",Produtor Rural Exemplo PROP_06194,FISICA,945028.62,154920.78,OUTROS,"{latitude=-32.98643, longitude=-51.104369, municipio=Municipio Exemplo 24, uf=RS}",22.82,CANA_DE_ACUCAR,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-228061}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:50.504 -0300
PROP_07628,1751382,"523.649.230-47",Produtor Rural Exemplo PROP_07628,FISICA,363755.1,413359.72,AMPLIACAO_AREA,"{latitude=-27.510372, longitude=-67.7513, municipio=Municipio Exemplo 33, uf=AC}",940.88,CANA_DE_ACUCAR,false,0,"{serasa_score=766, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-590421}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:34.743 -0300
PROP_06329,1751382,"246.577.565-43",Produtor Rural Exemplo PROP_06329,FISICA,365773.07,251269.51,OUTROS,"{latitude=-0.462178, longitude=-42.7951, municipio=Municipio Exemplo 68, uf=PR}",322.02,ARROZ,false,0,"{serasa_score=495, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-227104}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:25.668 -0300
PROP_04712,1751381,"25.095.333/8550-52",Produtor Rural Exemplo PROP_04712,JURIDICA,62874.1,499074.73,OUTROS,"{latitude=2.952933, longitude=-48.378968, municipio=Municipio Exemplo 68, uf=RR}",1609.75,MILHO,false,0,"{serasa_score=895, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-183440}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:50.268 -0300
PROP_01127,1751381,"07.915.853/7677-10",Produtor Rural Exemplo PROP_01127,JURIDICA,704482.0,465819.61,AMPLIACAO_AREA,"{latitude=-18.260508, longitude=-49.800886, municipio=Municipio Exemplo 6, uf=PE}",652.86,MILHO,false,0,"{serasa_score=543, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-497927}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:24.853 -0300
PROP_03719,1751381,"99.957.614/4533-09",Produtor Rural Exemplo PROP_03719,JURIDICA,312738.79,416578.21,CUSTEIO_SAFRA,"{latitude=-19.002998, longitude=-54.041679, municipio=Municipio Exemplo 42, uf=RJ}",146.13,TRIGO,false,0,"{serasa_score=898, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-511461}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:39.988 -0300
PROP_04234,1751381,"29.263.676/9692-40",Produtor Rural Exemplo PROP_04234,JURIDICA,596049.18,155899.58,CUSTEIO_SAFRA,"{latitude=-8.779067, longitude=-35.699162, municipio=Municipio Exemplo 16, uf=BA}",1102.18,TRIGO,false,0,"{serasa_score=668, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-465128}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751381}",2025-07-01 11:56:58.016 -0300
PROP_03954,1751383,"367.100.222-12",Produtor Rural Exemplo PROP_03954,FISICA,890442.75,320912.73,AMPLIACAO_AREA,"{latitude=-0.252111, longitude=-61.648596, municipio=Municipio Exemplo 51, uf=BA}",1353.34,CAFE,true,1,"{serasa_score=897, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-184651}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:20:07.208 -0300
PROP_09345,1751382,"29.376.374/0244-35",Produtor Rural Exemplo PROP_09345,JURIDICA,408211.02,449640.13,OUTROS,"{latitude=-33.238557, longitude=-47.749879, municipio=Municipio Exemplo 84, uf=PB}",1780.26,FRUTICULTURA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-832875}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:37.552 -0300
PROP_03978,1751382,"98.571.951/8450-25",Produtor Rural Exemplo PROP_03978,JURIDICA,254334.26,446346.77,CUSTEIO_SAFRA,"{latitude=-15.275095, longitude=-42.149197, municipio=Municipio Exemplo 20, uf=RJ}",1997.38,ALGODAO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-268115}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:01.844 -0300
PROP_07052,1751383,"44.678.217/3985-58",Produtor Rural Exemplo PROP_07052,JURIDICA,576179.73,195757.53,OUTROS,"{latitude=-31.69831, longitude=-39.766883, municipio=Municipio Exemplo 67, uf=PR}",1952.45,SOJA,true,4,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-374222}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:22:33.493 -0300
PROP_05123,1751383,"20.037.461/2699-02",Produtor Rural Exemplo PROP_05123,JURIDICA,651842.79,326975.56,INVESTIMENTO_MAQUINARIO,"{latitude=-21.876608, longitude=-45.00898, municipio=Municipio Exemplo 89, uf=PA}",1871.46,EUCALIPTO,true,12,"{serasa_score=616, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-798244}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:22:25.640 -0300
PROP_03189,1751383,"21.135.009/8876-87",Produtor Rural Exemplo PROP_03189,JURIDICA,236506.09,67281.4,CUSTEIO_SAFRA,"{latitude=0.305859, longitude=-49.699945, municipio=Municipio Exemplo 7, uf=PR}",269.15,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-679826}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:22:56.076 -0300
PROP_05447,1751383,"02.833.342/7201-02",Produtor Rural Exemplo PROP_05447,JURIDICA,888478.82,447427.04,AMPLIACAO_AREA,"{latitude=-5.691092, longitude=-39.92724, municipio=Municipio Exemplo 5, uf=RN}",1503.41,SOJA,false,0,"{serasa_score=460, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-191910}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751383}",2025-07-01 12:22:08.717 -0300
PROP_04688,1751382,"20.797.128/3610-48",Produtor Rural Exemplo PROP_04688,JURIDICA,230420.96,236121.45,CUSTEIO_SAFRA,"{latitude=-5.28136, longitude=-63.828259, municipio=Municipio Exemplo 63, uf=RO}",759.21,ALGODAO,true,3,"{serasa_score=689, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-114580}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:31.940 -0300
PROP_07416,1751382,"36.192.343/2059-07",Produtor Rural Exemplo PROP_07416,JURIDICA,186003.74,390473.01,INVESTIMENTO_MAQUINARIO,"{latitude=-18.424448, longitude=-68.015514, municipio=Municipio Exemplo 54, uf=AM}",1636.42,SOJA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-439628}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:43.188 -0300
PROP_03447,1751382,"16.458.069/9943-05",Produtor Rural Exemplo PROP_03447,JURIDICA,859187.03,190944.54,OUTROS,"{latitude=-21.455041, longitude=-52.999611, municipio=Municipio Exemplo 5, uf=DF}",138.75,MILHO,false,0,"{serasa_score=409, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-699515}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:13.000 -0300
PROP_06814,1751382,"16.871.199/5942-10",Produtor Rural Exemplo PROP_06814,JURIDICA,64016.01,178628.2,AMPLIACAO_AREA,"{latitude=-4.728297, longitude=-59.353066, municipio=Municipio Exemplo 95, uf=AC}",1189.49,ARROZ,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-468235}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:48.414 -0300
PROP_02239,1751382,"35.598.848/2572-66",Produtor Rural Exemplo PROP_02239,JURIDICA,801321.42,335030.57,AMPLIACAO_AREA,"{latitude=3.101556, longitude=-50.589169, municipio=Municipio Exemplo 19, uf=TO}",56.71,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-143701}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:05:53.852 -0300
PROP_00605,1751382,"65.816.917/9110-24",Produtor Rural Exemplo PROP_00605,JURIDICA,644814.7,214183.28,AMPLIACAO_AREA,"{latitude=-1.420591, longitude=-43.839142, municipio=Municipio Exemplo 44, uf=PB}",1174.66,CANA_DE_ACUCAR,true,32,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-544287}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:07.328 -0300
PROP_04863,1751382,"05.709.869/8987-67",Produtor Rural Exemplo PROP_04863,JURIDICA,567704.65,368094.39,INVESTIMENTO_MAQUINARIO,"{latitude=-33.461086, longitude=-64.8407, municipio=Municipio Exemplo 63, uf=AM}",1212.23,SOJA,true,9,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-780041}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:36.288 -0300
PROP_04515,1751382,"82.802.562/9814-58",Produtor Rural Exemplo PROP_04515,JURIDICA,401156.63,169307.44,CUSTEIO_SAFRA,"{latitude=-29.256593, longitude=-55.061676, municipio=Municipio Exemplo 80, uf=RS}",535.37,FRUTICULTURA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-503227}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:43.616 -0300
PROP_03220,1751382,"78.005.626/7732-56",Produtor Rural Exemplo PROP_03220,JURIDICA,512956.02,307054.2,CUSTEIO_SAFRA,"{latitude=-3.960989, longitude=-40.401564, municipio=Municipio Exemplo 71, uf=PA}",1063.51,CAFE,true,21,"{serasa_score=653, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-674090}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:57.969 -0300
PROP_05721,1751382,"02.159.508/7272-76",Produtor Rural Exemplo PROP_05721,JURIDICA,257540.98,43524.46,CUSTEIO_SAFRA,"{latitude=-31.087885, longitude=-40.093084, municipio=Municipio Exemplo 57, uf=PI}",834.4,CAFE,true,35,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-764257}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:02.997 -0300
PROP_07605,1751382,"79.884.296/4982-39",Produtor Rural Exemplo PROP_07605,JURIDICA,446863.6,217704.95,INVESTIMENTO_MAQUINARIO,"{latitude=-21.021353, longitude=-62.824035, municipio=Municipio Exemplo 1, uf=RS}",1637.15,ARROZ,false,0,"{serasa_score=900, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-197741}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:20.740 -0300
PROP_03877,1751382,"91.680.513/1994-04",Produtor Rural Exemplo PROP_03877,JURIDICA,86334.05,157951.13,OUTROS,"{latitude=-27.49634, longitude=-56.011554, municipio=Municipio Exemplo 83, uf=RJ}",806.71,FRUTICULTURA,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-909199}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:14:28.525 -0300
PROP_04078,1751382,"114.154.517-37",Produtor Rural Exemplo PROP_04078,FISICA,153252.7,138428.4,CUSTEIO_SAFRA,"{latitude=-13.257308, longitude=-66.07409, municipio=Municipio Exemplo 71, uf=PE}",864.99,SOJA,true,4,"{serasa_score=300, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-894624}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:10.357 -0300
PROP_05215,1751382,"760.419.628-92",Produtor Rural Exemplo PROP_05215,FISICA,642430.74,317511.22,INVESTIMENTO_MAQUINARIO,"{latitude=-19.346854, longitude=-35.583482, municipio=Municipio Exemplo 14, uf=AC}",1569.74,ARROZ,true,8,"{serasa_score=719, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-505481}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:21.408 -0300
PROP_00525,1751382,"177.602.610-47",Produtor Rural Exemplo PROP_00525,FISICA,779836.15,271991.85,INVESTIMENTO_MAQUINARIO,"{latitude=0.80317, longitude=-38.42209, municipio=Municipio Exemplo 41, uf=RS}",1155.68,FEIJAO,false,0,"{serasa_score=461, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-726404}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:36.372 -0300
PROP_08072,1751382,"676.490.780-95",Produtor Rural Exemplo PROP_08072,FISICA,925950.66,164266.03,OUTROS,"{latitude=-14.607287, longitude=-39.246622, municipio=Municipio Exemplo 76, uf=PE}",1436.05,TRIGO,true,26,"{serasa_score=456, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-387724}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:07.851 -0300
PROP_06697,1751382,"171.384.646-52",Produtor Rural Exemplo PROP_06697,FISICA,293173.91,416717.72,INVESTIMENTO_MAQUINARIO,"{latitude=-10.380063, longitude=-43.523511, municipio=Municipio Exemplo 79, uf=PB}",1166.21,EUCALIPTO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=null, numero_matricula_imovel=MAT-842533}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:14.298 -0300
PROP_04382,1751382,"441.729.641-60",Produtor Rural Exemplo PROP_04382,FISICA,613134.18,357109.94,CUSTEIO_SAFRA,"{latitude=-15.928812, longitude=-51.72762, municipio=Municipio Exemplo 47, uf=AM}",487.0,CANA_DE_ACUCAR,true,6,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-907064}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:44.008 -0300
PROP_06964,1751382,"989.998.565-92",Produtor Rural Exemplo PROP_06964,FISICA,376163.62,414687.2,OUTROS,"{latitude=-28.402374, longitude=-46.649546, municipio=Municipio Exemplo 64, uf=SP}",700.16,CAFE,false,0,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-525921}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:26.636 -0300
PROP_01696,1751382,"803.534.616-21",Produtor Rural Exemplo PROP_01696,FISICA,55473.81,308527.37,INVESTIMENTO_MAQUINARIO,"{latitude=3.929366, longitude=-59.403135, municipio=Municipio Exemplo 52, uf=PA}",1291.63,MILHO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-659574}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:00:47.480 -0300
PROP_03230,1751382,"40.887.901/3296-19",Produtor Rural Exemplo PROP_03230,JURIDICA,243207.4,358018.17,CUSTEIO_SAFRA,"{latitude=-5.791816, longitude=-42.657885, municipio=Municipio Exemplo 88, uf=ES}",1934.54,FEIJAO,true,20,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-855817}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:49.096 -0300
PROP_03866,1751382,"89.458.868/7612-03",Produtor Rural Exemplo PROP_03866,JURIDICA,197090.65,327385.11,AMPLIACAO_AREA,"{latitude=-23.507486, longitude=-68.107327, municipio=Municipio Exemplo 67, uf=AM}",1735.48,FRUTICULTURA,true,15,"{serasa_score=410, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-830683}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:20.011 -0300
PROP_03584,1751382,"67.453.308/8735-65",Produtor Rural Exemplo PROP_03584,JURIDICA,281980.54,195316.99,INVESTIMENTO_MAQUINARIO,"{latitude=-1.408992, longitude=-57.349385, municipio=Municipio Exemplo 99, uf=RR}",381.17,MILHO,false,0,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-749013}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:12.961 -0300
PROP_04706,1751382,"30.116.755/2015-16",Produtor Rural Exemplo PROP_04706,JURIDICA,811201.5,174654.16,OUTROS,"{latitude=-25.040397, longitude=-36.78494, municipio=Municipio Exemplo 65, uf=AP}",1419.19,FRUTICULTURA,true,32,"{serasa_score=null, ibama_autuacoes_ativas=false, numero_matricula_imovel=MAT-579109}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:29.824 -0300
PROP_07406,1751382,"37.683.925/3750-87",Produtor Rural Exemplo PROP_07406,JURIDICA,529864.34,160030.95,INVESTIMENTO_MAQUINARIO,"{latitude=-33.67116, longitude=-69.12487, municipio=Municipio Exemplo 44, uf=GO}",1973.63,CAFE,true,31,"{serasa_score=null, ibama_autuacoes_ativas=true, numero_matricula_imovel=MAT-608709}","{versao_schema=1.0.0, origem_dados=simulador_onboarding_digital, timestamp_geracao_evento=1751382}",2025-07-01 12:11:37.760 -0300
